Date/Time (AEST),Hs (m),Hmax (m),Tz (s),Tp (s),Peak Direction (degrees),SST (degrees C)
2024-03-20T12:00,1.658,2.710,6.213,9.263,80.00,26.250
2024-03-20T12:30,1.531,2.490,6.073,9.251,85.00,26.250
2024-03-20T13:00,1.558,2.400,6.248,8.993,78.00,26.250
2024-03-20T13:30,1.560,2.340,6.252,9.127,84.00,26.250
2024-03-20T14:00,1.520,2.260,6.424,9.144,84.00,26.250
2024-03-20T14:30,1.577,3.050,6.215,8.898,78.00,26.350
2024-03-20T15:00,1.535,2.320,6.221,8.903,81.00,26.450
2024-03-20T15:30,1.576,2.280,6.202,8.933,87.00,26.400
2024-03-20T16:00,1.623,2.520,6.476,8.678,91.00,26.450
2024-03-20T16:30,1.538,2.710,6.400,9.227,95.00,26.400
2024-03-20T17:00,1.421,2.220,6.240,8.781,94.00,26.400
2024-03-20T17:30,1.376,2.400,6.144,8.887,95.00,26.350
2024-03-20T18:00,1.363,2.150,6.100,8.135,95.00,26.400
2024-03-20T18:30,1.464,2.050,6.322,8.872,84.00,26.400
2024-03-20T19:00,1.334,2.150,6.278,8.548,101.00,26.450
2024-03-20T19:30,1.457,2.280,6.395,8.814,92.00,26.700
2024-03-20T20:00,1.385,2.090,6.169,8.626,94.00,26.650
2024-03-20T20:30,1.417,2.450,6.503,8.587,92.00,26.600
2024-03-20T21:00,1.458,2.140,6.251,8.892,97.00,26.600
2024-03-20T21:30,1.609,2.680,6.537,9.295,99.00,26.600
2024-03-20T22:00,1.598,2.850,6.547,8.594,97.00,26.550
2024-03-20T22:30,1.818,3.200,7.079,9.237,95.00,26.550
2024-03-20T23:00,1.662,3.670,6.342,9.624,102.00,26.550
2024-03-20T23:30,1.802,3.730,6.642,8.864,105.00,26.550
2024-03-21T00:00,1.659,2.350,6.607,9.730,97.00,26.550
2024-03-21T00:30,1.925,3.430,7.134,10.258,98.00,26.450
2024-03-21T01:00,1.864,3.230,6.915,9.001,101.00,26.500
2024-03-21T01:30,1.948,2.760,7.410,10.176,105.00,26.500
2024-03-21T02:00,1.953,3.300,7.116,10.179,102.00,26.550
2024-03-21T02:30,1.861,2.920,7.035,10.246,102.00,26.550
2024-03-21T03:00,1.786,3.660,6.688,9.678,97.00,26.550
2024-03-21T03:30,1.844,4.340,6.946,9.765,101.00,26.550
2024-03-21T04:00,1.756,2.920,6.545,9.375,99.00,26.550
2024-03-21T04:30,1.776,2.800,6.736,9.776,94.00,26.550
2024-03-21T05:00,1.934,3.190,7.137,9.814,95.00,26.500
2024-03-21T05:30,2.014,3.210,7.016,10.305,98.00,26.450
2024-03-21T06:00,1.873,3.000,6.323,9.464,90.00,26.400
2024-03-21T06:30,1.846,2.720,6.354,10.655,94.00,26.400
2024-03-21T07:00,1.956,2.790,6.462,10.210,84.00,26.400
2024-03-21T07:30,1.754,3.200,5.994,10.256,88.00,26.400
2024-03-21T08:00,1.910,3.370,5.995,10.267,84.00,26.400
2024-03-21T08:30,1.794,2.850,5.861,9.331,80.00,26.350
2024-03-21T09:00,1.885,3.030,6.066,10.641,87.00,26.350
2024-03-21T09:30,1.918,3.130,5.883,9.474,83.00,26.400
2024-03-21T10:00,1.826,3.130,5.695,9.841,74.00,26.350
2024-03-21T10:30,2.006,3.140,6.127,10.251,87.00,26.400
2024-03-21T11:00,1.877,2.840,5.503,9.670,74.00,26.400
2024-03-21T11:30,2.090,3.754,5.601,10.201,84.00,26.400
2024-03-21T12:00,2.100,3.580,5.481,9.848,78.00,26.450
2024-03-21T12:30,2.103,3.190,5.217,5.407,68.00,26.400
2024-03-21T13:00,2.200,3.920,5.387,10.248,87.00,26.350
2024-03-21T13:30,2.404,4.010,5.710,10.114,71.00,26.350
2024-03-21T14:00,2.411,4.490,5.728,10.199,85.00,26.300
2024-03-21T14:30,2.473,3.755,5.508,5.847,85.00,26.300
2024-03-21T15:00,2.416,5.284,5.511,6.176,87.00,26.250
2024-03-21T15:30,2.527,3.947,5.727,7.226,87.00,26.250
2024-03-21T16:00,2.809,4.358,6.251,7.029,120.00,26.200
2024-03-21T16:30,2.772,4.732,6.016,7.279,126.00,26.250
2024-03-21T17:00,2.519,4.440,5.777,5.974,135.00,26.200
2024-03-21T17:30,2.556,4.244,5.635,10.303,101.00,26.250
2024-03-21T18:00,2.454,3.560,5.727,6.608,120.00,26.250
2024-03-21T18:30,2.405,3.828,6.040,6.558,126.00,26.200
2024-03-21T19:00,2.254,3.340,5.799,8.508,95.00,26.200
2024-03-21T19:30,2.241,3.783,6.001,10.281,142.00,26.200
2024-03-21T20:00,2.178,3.738,5.629,10.618,98.00,26.200
2024-03-21T20:30,2.378,4.775,5.803,8.900,90.00,26.150
2024-03-21T21:00,2.257,3.680,5.505,9.834,84.00,26.150
2024-03-21T21:30,2.476,3.646,5.899,7.016,75.00,26.150
2024-03-21T22:00,2.481,5.020,5.638,7.245,129.00,26.100
2024-03-21T22:30,2.616,4.108,6.071,6.931,85.00,26.100
2024-03-21T23:00,2.592,4.271,6.071,6.760,87.00,26.050
2024-03-21T23:30,2.407,3.531,5.770,9.682,98.00,26.050
2024-03-22T00:00,2.507,4.177,6.004,10.300,88.00,26.050
2024-03-22T00:30,2.595,4.317,5.815,10.231,102.00,26.050
2024-03-22T01:00,2.638,3.904,6.094,9.603,83.00,26.050
2024-03-22T01:30,2.653,4.290,6.185,10.647,108.00,26.050
2024-03-22T02:00,2.411,3.624,5.815,9.066,105.00,26.050
2024-03-22T02:30,2.511,4.181,6.136,10.271,111.00,26.050
2024-03-22T03:00,2.557,4.137,6.121,9.759,102.00,26.050
2024-03-22T03:30,2.418,4.560,6.069,10.615,116.00,26.050
2024-03-22T04:00,2.520,4.059,6.292,10.762,109.00,26.050
2024-03-22T04:30,2.331,3.790,5.598,9.826,116.00,26.050
2024-03-22T05:00,2.317,3.745,6.162,10.975,109.00,26.050
2024-03-22T05:30,2.307,4.090,5.796,6.798,116.00,26.050
2024-03-22T06:00,2.442,4.170,5.910,10.425,92.00,26.050
2024-03-22T06:30,2.263,3.632,5.637,9.990,104.00,26.050
2024-03-22T07:00,2.356,4.220,5.919,5.651,109.00,26.050
2024-03-22T07:30,2.167,3.820,5.656,10.322,102.00,26.050
2024-03-22T08:00,1.985,3.360,5.514,9.814,98.00,26.050
2024-03-22T08:30,2.206,3.560,6.077,9.657,87.00,26.100
2024-03-22T09:00,2.125,3.102,5.772,9.387,92.00,26.100
2024-03-22T09:30,2.094,3.507,5.764,9.897,98.00,26.150
2024-03-22T10:00,2.072,3.830,5.807,9.476,90.00,26.150
2024-03-22T10:30,2.151,3.841,5.535,9.582,98.00,26.150
2024-03-22T11:00,2.161,3.211,5.682,9.723,99.00,26.150
2024-03-22T11:30,2.126,3.220,5.704,9.813,104.00,26.150
2024-03-22T12:00,2.320,4.410,5.581,9.763,95.00,26.150
2024-03-22T12:30,2.283,3.930,5.785,10.190,113.00,26.150
2024-03-22T13:00,2.058,3.650,5.496,8.914,97.00,26.150
2024-03-22T13:30,2.126,3.850,5.485,9.342,95.00,26.150
2024-03-22T14:00,1.928,3.600,5.397,10.201,98.00,26.100
2024-03-22T14:30,2.004,3.121,5.362,8.919,106.00,26.150
2024-03-22T15:00,1.980,3.350,5.471,9.923,108.00,26.150
2024-03-22T15:30,2.110,4.061,5.628,8.527,97.00,26.150
2024-03-22T16:00,1.956,3.220,5.269,8.181,113.00,26.150
2024-03-22T16:30,1.914,3.016,5.318,9.775,97.00,26.150
2024-03-22T17:00,2.115,4.015,5.400,7.861,95.00,26.150
2024-03-22T17:30,2.086,3.679,5.478,8.980,90.00,26.150
2024-03-22T18:00,2.169,4.015,5.552,9.804,101.00,26.150
2024-03-22T18:30,2.149,3.770,5.484,8.960,108.00,26.150
2024-03-22T19:00,2.187,3.430,5.539,8.212,101.00,26.150
2024-03-22T19:30,2.097,3.660,5.568,9.363,99.00,26.150
2024-03-22T20:00,1.995,3.210,5.558,10.267,102.00,26.150
2024-03-22T20:30,2.059,3.500,5.573,9.648,98.00,26.150
2024-03-22T21:00,2.053,3.180,5.570,8.636,105.00,26.150
2024-03-22T21:30,1.983,4.068,5.652,9.290,99.00,26.150
2024-03-22T22:00,1.917,3.420,5.570,9.224,85.00,26.100
2024-03-22T22:30,1.984,3.050,5.413,9.464,95.00,26.150
2024-03-22T23:00,1.859,3.880,5.109,7.612,102.00,26.100
2024-03-22T23:30,1.908,3.239,5.298,8.596,109.00,26.100
2024-03-23T00:00,1.917,3.000,5.391,8.817,91.00,26.100
2024-03-23T00:30,1.917,3.220,5.364,9.267,106.00,26.050
2024-03-23T01:00,1.782,2.720,5.274,8.525,106.00,26.100
2024-03-23T01:30,1.872,2.780,5.393,9.753,99.00,26.050
2024-03-23T02:00,1.910,2.980,5.476,8.208,94.00,26.100
2024-03-23T02:30,1.923,3.746,5.266,8.656,102.00,26.100
2024-03-23T03:00,1.876,3.090,5.540,8.814,99.00,26.100
2024-03-23T03:30,1.753,2.720,5.387,8.203,105.00,26.050
2024-03-23T04:00,1.818,3.060,5.483,6.508,91.00,26.050
2024-03-23T04:30,1.736,2.980,5.602,8.899,102.00,26.100
2024-03-23T05:00,1.668,2.680,5.750,9.090,106.00,26.050
2024-03-23T05:30,1.761,2.700,5.856,8.847,99.00,26.050
2024-03-23T06:00,1.912,3.790,6.057,7.849,91.00,26.050
2024-03-23T06:30,1.758,2.510,5.751,8.574,101.00,26.050
2024-03-23T07:00,1.663,2.770,5.890,9.195,91.00,26.050
2024-03-23T07:30,1.570,2.720,5.654,8.127,101.00,26.050
2024-03-23T08:00,1.573,2.330,5.626,8.202,88.00,26.050
2024-03-23T08:30,1.674,2.750,5.530,9.308,97.00,26.100
2024-03-23T09:00,1.660,3.240,5.809,8.500,92.00,26.100
2024-03-23T09:30,1.757,3.220,5.833,9.745,91.00,26.100
2024-03-23T10:00,1.696,2.750,5.691,9.619,94.00,26.100
2024-03-23T10:30,1.629,2.690,5.618,8.462,94.00,26.100
2024-03-23T11:00,1.725,3.060,6.040,9.745,98.00,26.150
2024-03-23T11:30,1.739,2.990,5.898,8.322,95.00,26.150
2024-03-23T12:00,1.706,3.240,5.769,8.892,90.00,26.150
2024-03-23T12:30,1.586,2.490,5.836,8.901,85.00,26.150
2024-03-23T13:00,1.675,3.120,5.921,9.650,92.00,26.200
2024-03-23T13:30,1.665,3.200,5.962,9.318,90.00,26.200
2024-03-23T14:00,1.642,2.570,5.917,8.072,94.00,26.200
2024-03-23T14:30,1.596,2.600,5.730,7.082,92.00,26.200
2024-03-23T15:00,1.630,2.670,5.901,7.609,85.00,26.200
2024-03-23T15:30,1.504,2.600,5.768,9.331,104.00,26.150
2024-03-23T16:00,1.418,2.610,5.519,7.044,99.00,26.150
2024-03-23T16:30,1.457,2.790,5.517,8.086,90.00,26.150
2024-03-23T17:00,1.425,2.470,5.372,7.533,87.00,26.150
2024-03-23T17:30,1.474,2.250,5.675,9.798,94.00,26.150
2024-03-23T18:00,1.473,2.180,5.837,9.664,92.00,26.100
2024-03-23T18:30,1.469,2.480,5.614,8.121,108.00,26.150
2024-03-23T19:00,1.461,2.700,5.521,9.749,92.00,26.150
2024-03-23T19:30,1.452,2.500,5.518,9.722,104.00,26.100
2024-03-23T20:00,1.494,2.310,5.194,8.726,97.00,26.100
2024-03-23T20:30,1.369,2.110,5.486,9.335,95.00,26.100
2024-03-23T21:00,1.409,2.270,5.182,9.190,102.00,26.100
2024-03-23T21:30,1.488,2.410,5.598,9.352,98.00,26.100
2024-03-23T22:00,1.482,2.750,5.491,9.012,95.00,26.050
2024-03-23T22:30,1.397,2.240,5.471,9.797,88.00,26.100
2024-03-23T23:00,1.371,2.390,5.850,8.199,101.00,26.050
2024-03-23T23:30,1.355,2.410,5.378,8.890,95.00,26.050
2024-03-24T00:00,1.333,2.020,5.547,7.037,101.00,26.050
2024-03-24T00:30,1.331,1.950,5.637,8.875,102.00,26.050
2024-03-24T01:00,1.373,2.110,5.459,8.901,84.00,26.050
2024-03-24T01:30,1.425,2.950,5.879,10.336,97.00,26.050
2024-03-24T02:00,1.413,2.250,5.876,8.956,102.00,26.050
2024-03-24T02:30,1.386,2.110,5.808,7.286,97.00,26.050
2024-03-24T03:00,1.304,2.160,5.413,9.693,90.00,26.050
2024-03-24T03:30,1.316,2.090,5.524,8.904,98.00,26.050
2024-03-24T04:00,1.287,2.550,5.403,9.306,98.00,26.050
2024-03-24T04:30,1.330,2.180,5.409,9.824,105.00,26.050
2024-03-24T05:00,1.349,2.050,5.651,8.562,92.00,26.050
2024-03-24T05:30,1.286,2.390,5.606,8.884,85.00,26.050
2024-03-24T06:00,1.350,2.490,5.445,8.213,88.00,26.050
2024-03-24T06:30,1.368,2.310,5.452,9.740,91.00,26.050
2024-03-24T07:00,1.413,2.260,5.679,9.474,101.00,26.050
2024-03-24T07:30,1.368,2.310,5.672,8.502,91.00,26.050
2024-03-24T08:00,1.214,2.080,5.231,9.206,92.00,26.050
2024-03-24T08:30,1.352,2.190,5.495,9.393,87.00,26.050
2024-03-24T09:00,1.346,2.340,5.396,8.930,92.00,26.050
2024-03-24T09:30,1.421,2.410,5.491,8.454,99.00,26.050
2024-03-24T10:00,1.431,2.560,5.547,8.246,91.00,26.050
2024-03-24T10:30,1.446,2.250,5.199,8.958,90.00,26.050
2024-03-24T11:00,1.376,2.540,5.213,9.316,92.00,26.050
2024-03-24T11:30,1.429,2.440,5.015,9.704,97.00,26.050
2024-03-24T12:00,1.549,2.700,5.553,9.002,85.00,26.000
2024-03-24T12:30,1.481,2.400,5.330,9.491,85.00,26.000
2024-03-24T13:00,1.482,2.280,5.482,7.872,91.00,26.000
2024-03-24T13:30,1.489,2.310,5.220,13.876,98.00,26.050
2024-03-24T14:00,1.558,2.520,5.412,14.661,90.00,26.050
2024-03-24T14:30,1.427,2.420,5.067,9.405,90.00,26.050
2024-03-24T15:00,1.448,2.380,5.051,8.484,92.00,26.000
2024-03-24T15:30,1.456,2.673,5.056,9.840,90.00,26.050
2024-03-24T16:00,1.516,2.533,5.153,9.763,87.00,26.000
2024-03-24T16:30,1.435,2.200,5.248,14.510,112.00,26.000
2024-03-24T17:00,1.390,2.670,5.077,9.771,85.00,26.000
2024-03-24T17:30,1.422,2.400,5.262,13.961,92.00,26.000
2024-03-24T18:00,1.389,2.580,5.327,7.865,81.00,25.950
2024-03-24T18:30,1.286,1.910,5.499,14.548,91.00,25.950
2024-03-24T19:00,1.303,1.980,5.318,13.960,98.00,25.950
2024-03-24T19:30,1.337,2.060,5.593,11.875,88.00,25.950
2024-03-24T20:00,1.269,2.080,5.454,14.781,97.00,26.000
2024-03-24T20:30,1.284,2.790,5.701,13.758,88.00,26.000
2024-03-24T21:00,1.247,2.020,5.397,13.515,80.00,25.950
2024-03-24T21:30,1.228,2.180,5.833,12.997,85.00,26.000
2024-03-24T22:00,1.302,2.100,6.221,13.815,99.00,25.950
2024-03-24T22:30,1.205,1.840,5.811,10.352,87.00,25.950
2024-03-24T23:00,1.319,2.090,6.024,13.757,98.00,25.950
2024-03-24T23:30,1.294,2.030,5.692,9.873,81.00,25.950
2024-03-25T00:00,1.266,2.040,5.690,10.221,90.00,25.950
2024-03-25T00:30,1.310,2.240,5.661,13.722,90.00,25.950
2024-03-25T01:00,1.184,1.740,5.367,12.929,94.00,25.950
2024-03-25T01:30,1.167,2.240,5.303,12.975,90.00,25.950
2024-03-25T02:00,1.261,2.090,5.499,13.622,88.00,25.950
2024-03-25T02:30,1.266,1.955,5.011,9.294,87.00,25.950
2024-03-25T03:00,1.266,2.280,5.104,13.626,91.00,25.950
2024-03-25T03:30,1.228,1.930,5.067,8.865,80.00,25.950
2024-03-25T04:00,1.214,2.300,5.159,12.905,88.00,25.950
2024-03-25T04:30,1.212,2.340,5.303,13.623,90.00,25.950
2024-03-25T05:00,1.171,2.140,5.151,9.214,91.00,25.900
2024-03-25T05:30,1.196,1.950,5.531,9.774,99.00,25.900
2024-03-25T06:00,1.154,1.980,5.474,12.931,83.00,25.900
2024-03-25T06:30,1.139,1.880,5.178,9.771,84.00,25.900
2024-03-25T07:00,1.149,1.850,5.249,10.275,95.00,25.900
2024-03-25T07:30,1.161,1.620,5.390,13.080,85.00,25.900
2024-03-25T08:00,1.239,1.920,5.330,12.998,85.00,25.900
2024-03-25T08:30,1.112,2.107,5.053,7.894,84.00,25.900
2024-03-25T09:00,1.175,2.190,5.492,13.544,92.00,25.900
2024-03-25T09:30,1.107,1.840,5.263,12.709,88.00,25.900
2024-03-25T10:00,1.121,2.250,5.272,13.712,91.00,25.900
2024-03-25T10:30,1.141,1.840,5.347,12.110,87.00,25.900
2024-03-25T11:00,1.076,1.810,5.015,9.344,92.00,25.900
2024-03-25T11:30,1.129,2.030,5.141,9.266,84.00,25.900
2024-03-25T12:00,1.193,1.840,5.230,8.150,101.00,25.900
2024-03-25T12:30,1.222,1.860,5.344,12.865,83.00,25.900
2024-03-25T13:00,1.109,1.620,4.807,7.041,88.00,25.900
2024-03-25T13:30,1.180,2.290,5.521,12.904,85.00,25.900
2024-03-25T14:00,1.197,2.110,5.166,12.964,88.00,25.850
2024-03-25T14:30,1.170,2.300,5.161,12.920,99.00,25.850
2024-03-25T15:00,1.208,2.040,5.628,12.981,85.00,25.900
2024-03-25T15:30,1.183,2.120,5.244,12.298,90.00,25.850
2024-03-25T16:00,1.143,2.270,5.358,13.456,95.00,25.750
2024-03-25T16:30,1.121,1.560,5.421,5.792,90.00,25.800
2024-03-25T17:00,1.168,1.880,5.647,6.503,87.00,25.800
2024-03-25T17:30,1.138,1.970,5.747,6.529,98.00,25.800
2024-03-25T18:00,1.129,1.780,5.777,11.687,105.00,25.800
2024-03-25T18:30,1.138,1.740,5.679,5.690,91.00,25.850
2024-03-25T19:00,1.094,1.930,5.412,7.235,94.00,25.850
2024-03-25T19:30,1.171,2.000,5.514,6.503,101.00,25.850
2024-03-25T20:00,1.083,1.660,5.391,6.371,97.00,25.850
2024-03-25T20:30,1.118,1.920,5.484,13.028,98.00,25.850
2024-03-25T21:00,1.133,2.130,5.414,6.931,101.00,25.850
2024-03-25T21:30,1.130,1.710,5.449,6.359,97.00,25.850
2024-03-25T22:00,1.118,2.020,5.479,7.170,97.00,25.900
2024-03-25T22:30,1.100,2.150,5.408,6.566,92.00,25.850
2024-03-25T23:00,1.071,1.820,5.158,6.361,92.00,25.800
2024-03-25T23:30,1.174,2.120,5.393,6.611,88.00,25.800
2024-03-26T00:00,1.179,2.020,5.151,7.003,87.00,25.850
2024-03-26T00:30,1.176,1.830,5.622,5.795,90.00,25.850
2024-03-26T01:00,1.199,2.770,5.336,5.973,97.00,25.850
2024-03-26T01:30,1.223,2.020,5.408,6.955,88.00,25.850
2024-03-26T02:00,1.132,1.990,5.220,6.485,102.00,25.850
2024-03-26T02:30,1.122,1.760,4.796,6.351,95.00,25.850
2024-03-26T03:00,1.185,1.790,5.241,5.958,90.00,25.800
2024-03-26T03:30,1.127,1.620,5.085,6.040,102.00,25.800
2024-03-26T04:00,1.142,1.830,5.164,6.299,77.00,25.800
2024-03-26T04:30,1.146,1.830,5.487,12.915,88.00,25.800
2024-03-26T05:00,1.102,1.930,5.356,5.773,95.00,25.800
2024-03-26T05:30,1.123,2.030,5.354,12.352,102.00,25.800
2024-03-26T06:00,1.073,1.730,5.299,12.969,104.00,25.850
2024-03-26T06:30,1.107,1.850,5.359,12.918,98.00,25.850
2024-03-26T07:00,1.065,1.660,5.483,5.955,101.00,25.850
2024-03-26T07:30,0.979,1.520,5.454,5.845,88.00,25.850
2024-03-26T08:00,0.994,1.550,5.124,12.945,95.00,25.850
2024-03-26T08:30,0.982,1.570,5.325,13.795,98.00,25.850
2024-03-26T09:00,1.014,1.610,5.692,12.833,95.00,25.850
2024-03-26T09:30,0.978,1.500,5.448,12.576,94.00,25.850
2024-03-26T10:00,0.949,1.680,5.182,11.351,104.00,25.850
2024-03-26T10:30,1.004,1.570,5.595,12.549,90.00,25.850
2024-03-26T11:00,0.988,1.390,5.649,12.873,97.00,25.850
2024-03-26T11:30,0.950,1.640,5.733,13.423,102.00,25.800
2024-03-26T12:00,0.901,1.780,5.582,12.143,95.00,25.850
2024-03-26T12:30,0.929,1.430,5.545,12.967,98.00,25.850
2024-03-26T13:00,0.980,1.790,5.914,12.344,90.00,25.850
2024-03-26T13:30,0.873,1.320,5.862,12.432,97.00,25.800
2024-03-26T14:00,0.863,1.430,5.794,12.824,88.00,25.850
2024-03-26T14:30,0.900,1.350,6.164,13.585,83.00,25.850
2024-03-26T15:00,0.924,1.490,6.221,13.053,88.00,25.850
2024-03-26T15:30,0.926,1.580,6.147,12.526,92.00,25.850
2024-03-26T16:00,0.904,1.540,5.963,13.015,87.00,25.850
2024-03-26T16:30,0.909,1.350,5.624,13.819,94.00,25.850
2024-03-26T17:00,0.981,1.700,5.598,13.549,94.00,25.800
2024-03-26T17:30,1.024,1.680,5.905,12.298,85.00,25.800
2024-03-26T18:00,1.051,1.720,5.503,6.130,97.00,25.800
2024-03-26T18:30,1.006,1.730,5.433,12.293,97.00,25.800
2024-03-26T19:00,1.068,2.230,5.508,6.170,101.00,25.800
2024-03-26T19:30,1.002,1.750,5.272,5.316,84.00,25.700
2024-03-26T20:00,1.083,1.760,5.556,12.874,101.00,25.650
2024-03-26T20:30,1.029,1.490,5.710,12.736,102.00,25.750
2024-03-26T21:00,0.992,1.570,5.286,13.667,102.00,25.700
2024-03-26T21:30,0.927,1.440,5.385,13.590,102.00,25.700
2024-03-26T22:00,0.959,1.830,5.310,6.151,101.00,25.750
2024-03-26T22:30,0.999,1.520,5.588,12.738,77.00,25.750
2024-03-26T23:00,1.001,1.770,5.145,6.360,101.00,25.750
2024-03-26T23:30,0.950,1.670,5.113,12.774,78.00,25.750
2024-03-27T00:00,0.971,1.700,5.377,12.910,104.00,25.800
2024-03-27T00:30,1.068,1.770,5.146,6.224,99.00,25.750
2024-03-27T01:00,1.073,1.970,5.199,6.787,87.00,25.750
2024-03-27T01:30,1.099,1.870,4.829,6.562,81.00,25.800
2024-03-27T02:00,1.107,2.130,4.932,6.505,85.00,25.800
2024-03-27T02:30,1.251,2.160,5.096,6.793,77.00,25.800
2024-03-27T03:00,1.147,1.970,5.072,6.387,84.00,25.800
2024-03-27T03:30,1.152,1.730,4.949,6.411,88.00,25.850
2024-03-27T04:00,1.132,2.350,4.890,6.769,101.00,25.800
2024-03-27T04:30,1.148,1.880,4.797,6.236,92.00,25.800
2024-03-27T05:00,1.271,1.950,4.784,6.178,90.00,25.850
2024-03-27T05:30,1.436,2.790,4.749,6.752,71.00,25.800
2024-03-27T06:00,1.491,2.350,4.856,5.785,85.00,25.850
2024-03-27T06:30,1.491,2.470,4.875,6.131,70.00,25.850
2024-03-27T07:00,1.717,3.050,5.109,6.192,74.00,25.800
2024-03-27T07:30,1.963,3.360,5.196,6.575,84.00,25.850
2024-03-27T08:00,1.938,3.300,5.252,6.855,91.00,25.850
2024-03-27T08:30,1.898,3.590,5.331,7.087,92.00,25.850
2024-03-27T09:00,1.815,3.240,5.224,6.774,98.00,25.850
2024-03-27T09:30,1.620,3.000,5.362,7.273,90.00,25.850
2024-03-27T10:00,1.713,2.860,5.348,6.501,78.00,25.900
2024-03-27T10:30,1.560,2.678,5.197,6.466,84.00,25.900
2024-03-27T11:00,1.512,2.350,5.417,6.372,83.00,25.900
2024-03-27T11:30,1.451,2.390,5.326,6.801,83.00,25.900
2024-03-27T12:00,1.349,2.330,5.174,5.982,77.00,25.900
2024-03-27T12:30,1.261,2.030,5.074,6.489,75.00,25.900
2024-03-27T13:00,1.291,2.290,5.085,5.942,80.00,25.900
2024-03-27T13:30,1.280,2.340,5.083,6.095,87.00,25.900
2024-03-27T14:00,1.285,2.120,5.228,6.332,83.00,25.900
2024-03-27T14:30,1.279,2.100,5.148,5.686,77.00,25.900
2024-03-27T15:00,1.371,2.060,4.933,6.762,73.00,25.850
2024-03-27T15:30,1.490,2.300,4.872,6.621,67.00,25.850
2024-03-27T16:00,1.515,2.211,4.788,5.808,64.00,25.850
2024-03-27T16:30,1.567,2.580,4.963,6.417,97.00,25.850
2024-03-27T17:00,1.569,2.580,4.967,5.322,80.00,25.850
2024-03-27T17:30,1.513,2.900,4.903,5.651,94.00,25.850
2024-03-27T18:00,1.444,2.630,5.037,6.151,84.00,25.800
2024-03-27T18:30,1.505,2.250,5.091,5.653,78.00,25.800
2024-03-27T19:00,1.511,2.510,5.169,5.850,98.00,25.800
2024-03-27T19:30,1.469,2.460,4.832,6.766,77.00,25.850
2024-03-27T20:00,1.383,2.230,4.828,5.828,90.00,25.850
2024-03-27T20:30,1.387,2.350,4.962,6.356,84.00,25.850
2024-03-27T21:00,1.472,2.950,5.152,6.045,90.00,25.850
2024-03-27T21:30,1.459,2.220,4.927,6.070,97.00,25.850
2024-03-27T22:00,1.495,2.500,5.038,6.345,87.00,25.800
2024-03-27T22:30,1.410,2.290,4.772,5.963,87.00,25.800
2024-03-27T23:00,1.488,2.500,4.959,6.533,81.00,25.800
2024-03-27T23:30,1.509,2.400,4.965,5.963,88.00,25.800
2024-03-28T00:00,1.473,2.610,5.044,6.179,81.00,25.800
2024-03-28T00:30,1.418,2.130,4.880,6.496,87.00,25.800
2024-03-28T01:00,1.377,2.257,4.803,5.506,85.00,25.800
2024-03-28T01:30,1.406,2.130,5.152,5.981,94.00,25.750
2024-03-28T02:00,1.488,2.430,5.003,6.348,92.00,25.750
2024-03-28T02:30,1.420,2.380,4.919,5.978,87.00,25.750
2024-03-28T03:00,1.379,2.400,4.861,6.111,88.00,25.750
2024-03-28T03:30,1.447,2.780,5.136,6.116,85.00,25.750
2024-03-28T04:00,1.424,2.470,4.918,5.779,91.00,25.750
2024-03-28T04:30,1.511,2.250,5.248,6.278,97.00,25.750
2024-03-28T05:00,1.510,2.750,5.004,6.159,101.00,25.750
2024-03-28T05:30,1.531,2.310,5.049,6.485,94.00,25.750
2024-03-28T06:00,1.498,2.340,4.992,6.031,97.00,25.750
2024-03-28T06:30,1.546,2.710,5.089,6.375,104.00,25.750
2024-03-28T07:00,1.403,2.490,4.978,6.585,91.00,25.750
2024-03-28T07:30,1.487,2.510,5.148,6.166,101.00,25.750
2024-03-28T08:00,1.453,2.690,4.911,6.517,91.00,25.750
2024-03-28T08:30,1.554,2.450,5.167,6.495,99.00,25.750
2024-03-28T09:00,1.422,2.240,5.031,5.814,104.00,25.750
2024-03-28T09:30,1.443,2.550,4.843,6.643,97.00,25.750
2024-03-28T10:00,1.343,2.540,4.713,5.812,102.00,25.800
2024-03-28T10:30,1.436,2.670,5.007,5.985,78.00,25.800
2024-03-28T11:00,1.404,2.500,4.879,6.570,91.00,25.850
2024-03-28T11:30,1.478,2.600,5.011,6.007,112.00,25.850
2024-03-28T12:00,1.391,2.080,4.946,6.191,94.00,25.850
2024-03-28T12:30,1.412,2.110,5.086,6.291,84.00,25.850
2024-03-28T13:00,1.409,2.540,4.914,6.736,99.00,25.850
2024-03-28T13:30,1.352,2.170,4.999,5.701,91.00,25.850
2024-03-28T14:00,1.339,2.240,4.980,6.020,90.00,25.900
2024-03-28T14:30,1.482,3.250,5.118,6.758,99.00,25.900
2024-03-28T15:00,1.307,2.220,4.941,6.290,84.00,25.900
2024-03-28T15:30,1.352,2.270,5.036,5.938,87.00,25.900
2024-03-28T16:00,1.482,2.570,5.026,6.149,91.00,25.900
2024-03-28T16:30,1.445,2.844,4.710,5.630,92.00,25.850
2024-03-28T17:00,1.471,2.370,4.947,6.517,90.00,25.850
2024-03-28T17:30,1.461,2.730,4.786,6.576,91.00,25.850
2024-03-28T18:00,1.486,2.470,4.919,6.166,105.00,25.800
2024-03-28T18:30,1.477,2.900,4.890,5.975,90.00,25.850
